time_observed_at,time_zone,latitude,longitude
2023-07-06 15:52:00 UTC,America/Vancouver,48.4293333333,-123.380645
2023-07-06 15:59:00 UTC,America/Vancouver,48.42919,-123.3803083333
2023-07-01 17:36:00 UTC,America/Vancouver,48.4988333333,-123.3884416667
2023-07-07 20:24:00 UTC,America/Vancouver,48.500815,-123.4146716667
2023-07-07 19:53:40 UTC,America/Vancouver,48.6891888889,-123.4116833333
2023-07-09 03:22:56 UTC,America/Vancouver,49.1151352703,-123.8050789847
2023-07-10 17:09:53 UTC,America/Vancouver,48.464745,-123.3148633333
2023-07-11 19:57:24 UTC,America/Vancouver,48.4472366667,-123.325905
2023-07-11 21:17:04 UTC,America/Vancouver,48.4478616667,-123.32808
2023-07-11 21:12:49 UTC,America/Vancouver,48.4479416667,-123.327025
2023-07-11 21:01:45 UTC,America/Vancouver,48.4505366667,-123.3267216667
2023-07-11 20:38:16 UTC,America/Vancouver,48.45093,-123.3253166667
2023-07-11 20:36:32 UTC,America/Vancouver,48.4509476567,-123.325645088
2023-07-11 20:52:15 UTC,America/Vancouver,48.4505536749,-123.3262546844
2023-07-13 16:19:00 UTC,America/Vancouver,48.5005336308,-123.4137520492
2023-07-14 22:26:00 UTC,America/Vancouver,48.3377110182,-123.6045934885
2023-07-14 22:26:00 UTC,America/Vancouver,48.3377094588,-123.6046028763
2023-07-14 22:26:00 UTC,America/Vancouver,48.3377058929,-123.6046028763
2023-07-14 22:26:00 UTC,America/Vancouver,48.3377050014,-123.6046136051
2023-07-15 03:08:05 UTC,America/Vancouver,48.5453004476,-123.5650145363
2023-07-15 18:16:08 UTC,America/Vancouver,48.45582,-123.361205
2023-07-09 20:00:00 UTC,America/Vancouver,48.4835136159,-123.3527627707
2023-07-16 16:02:20 UTC,America/Vancouver,48.4510916667,-123.3395833333
2023-07-03 23:22:06 UTC,America/Vancouver,48.4645900037,-123.3745644987
2023-07-17 21:03:02 UTC,America/Vancouver,48.5489583333,-123.4775083333
2023-07-18 20:08:52 UTC,America/Vancouver,48.7252410886,-123.4652262051
2023-07-19 00:01:15 UTC,America/Vancouver,48.4487633333,-123.3356783333
2023-07-18 21:06:00 UTC,America/Vancouver,48.5138469848,-123.4609082546
2023-06-25 00:03:48 UTC,America/Vancouver,48.4863289674,-123.3120734858
2023-07-19 20:03:25 UTC,America/Vancouver,48.4141883333,-123.4861366667
2023-07-07 22:41:00 UTC,America/Vancouver,49.3193375,-124.3136412
2023-07-13 16:56:00 UTC,America/Vancouver,49.2936396946,-124.3573356458
2023-07-21 22:11:30 UTC,America/Vancouver,48.4302861997,-123.3832926
2023-07-22 01:23:14 UTC,America/Vancouver,49.1077580341,-122.7679509768
2023-07-21 23:39:28 UTC,America/Vancouver,48.4506495023,-123.3399440909
2023-07-22 20:41:52 UTC,America/Vancouver,48.4478079427,-123.4925585613
2023-07-22 21:26:38 UTC,America/Vancouver,48.5553489882,-123.5056116909
2023-07-19 20:32:48 UTC,America/Vancouver,48.6623916667,-123.4490883333
2022-02-12 21:54:57 UTC,America/Vancouver,48.5191892867,-123.4166990956
2019-05-06 21:28:27 UTC,America/Vancouver,48.5617229139,-123.4398964103
2019-07-18 19:53:29 UTC,America/Vancouver,48.5638861487,-123.4692590027
2020-04-19 21:37:59 UTC,America/Vancouver,48.531488403,-123.2843565764
2020-04-24 00:00:00 UTC,America/Vancouver,48.4376061703,-123.2073258074
2020-04-24 23:42:04 UTC,America/Vancouver,48.4077820171,-123.3240522174
2020-06-06 20:14:27 UTC,America/Vancouver,48.5575514595,-123.2068036943
2020-06-06 20:59:59 UTC,America/Vancouver,48.4837475103,-123.2020602194
2020-06-07 18:26:21 UTC,America/Vancouver,48.4928394501,-123.3868156217
2020-07-14 00:30:12 UTC,America/Vancouver,48.5442364346,-123.3725963943
2020-07-21 22:08:25 UTC,America/Vancouver,48.5467351944,-123.4725280029
2020-08-14 00:17:49 UTC,America/Vancouver,48.4770282615,-123.5314726778
2020-08-27 17:01:53 UTC,America/Vancouver,48.5781329971,-123.4668977444
2023-07-21 19:57:28 UTC,America/Vancouver,48.5644645403,-123.4392248467
2023-07-21 21:42:59 UTC,America/Vancouver,48.5461716667,-123.4731966667
2023-07-23 18:29:34 UTC,America/Vancouver,49.29448,-124.35768
2023-07-25 21:19:46 UTC,America/Vancouver,48.508055,-123.3744366667
2023-07-26 15:59:00 UTC,America/Vancouver,48.4347966667,-123.40615
2023-07-26 16:55:58 UTC,America/Vancouver,48.4490227069,-123.3367999842
2023-07-27 16:27:30 UTC,America/Vancouver,48.6210593793,-123.4052115178
2023-07-27 23:36:29 UTC,America/Vancouver,48.5658154125,-123.4375124943
2023-07-27 16:49:00 UTC,America/Vancouver,48.5278166667,-123.36557
2021-03-07 22:59:59 UTC,America/Vancouver,48.5592333833,-123.2587315174
2023-07-27 22:20:24 UTC,America/Vancouver,48.5670804869,-123.4717249863
2023-07-29 17:47:00 UTC,America/Vancouver,48.43464,-123.4058783333
2023-07-03 16:30:01 UTC,America/Vancouver,48.6383898997,-123.4150410997
2023-07-30 16:48:49 UTC,America/Vancouver,48.4954456997,-123.3673737997
2023-07-30 18:15:48 UTC,America/Vancouver,49.294425,-124.3573333333
2023-07-31 16:06:00 UTC,America/Vancouver,48.4177070417,-123.3639210398
2023-07-31 23:20:33 UTC,America/Vancouver,48.464388,-123.467163
2023-08-01 17:28:00 UTC,America/Vancouver,48.4334016667,-123.4070166667
2023-08-01 17:34:00 UTC,America/Vancouver,48.4336933333,-123.4086533333
2023-07-31 19:00:13 UTC,America/Vancouver,48.5643216667,-123.468855
2023-07-23 19:29:03 UTC,America/Vancouver,48.5009444444,-123.4141694444
2023-07-27 23:38:31 UTC,America/Vancouver,48.3729383333,-123.5669466667
2023-08-02 19:00:22 UTC,America/Vancouver,48.5659427337,-123.4689477522
2023-08-02 18:40:27 UTC,America/Vancouver,49.2106436583,-123.9869548519
2023-08-02 19:39:00 UTC,America/Vancouver,49.1105455,-123.9220827
2023-08-02 22:59:45 UTC,America/Vancouver,48.4133833333,-123.349205
2023-08-03 00:05:48 UTC,America/Vancouver,48.4123,-123.349525
2023-07-30 18:11:43 UTC,America/Vancouver,48.487864053,-123.3710922719
2023-08-01 23:42:00 UTC,America/Vancouver,48.4283099052,-123.4186893359
2023-08-04 19:19:19 UTC,America/Vancouver,48.445945,-123.4041283333
2023-08-04 21:32:11 UTC,America/Vancouver,48.4183166667,-123.36522
2023-08-04 21:04:06 UTC,America/Vancouver,48.4178,-123.3657216667
2023-08-04 21:11:21 UTC,America/Vancouver,48.4182333333,-123.3649966667
2023-08-04 20:56:02 UTC,America/Vancouver,48.41697,-123.3650283333
2023-08-04 21:22:18 UTC,America/Vancouver,48.4173351755,-123.3631075818
2023-07-29 21:04:19 UTC,America/Vancouver,48.4677165572,-123.4595637023
2023-08-02 16:40:00 UTC,America/Vancouver,49.1822899529,-123.9224158053
2023-08-06 16:51:33 UTC,America/Vancouver,49.125196642,-123.9219847146
2023-07-31 00:13:00 UTC,America/Vancouver,48.5716666667,-123.4577777778
2023-06-16 08:34:50 UTC,America/Vancouver,48.454111,-123.46883
2023-08-06 20:28:22 UTC,America/Vancouver,48.57548,-123.3675383333
2023-08-07 00:04:00 UTC,America/Vancouver,48.4491084866,-123.3893185676
2023-08-07 18:25:03 UTC,America/Vancouver,48.5544866667,-123.5047916667
2023-08-07 18:16:39 UTC,America/Vancouver,48.5552633333,-123.5055916667
2023-08-07 17:48:50 UTC,America/Vancouver,48.5552333333,-123.5057666667
2023-08-07 17:39:49 UTC,America/Vancouver,48.5552533333,-123.50573
2023-08-07 17:35:58 UTC,America/Vancouver,48.5553083333,-123.5059133333
2023-08-07 17:34:44 UTC,America/Vancouver,48.555305,-123.50592
2023-08-07 17:34:03 UTC,America/Vancouver,48.5552583333,-123.5058966667
2023-08-07 20:03:08 UTC,America/Vancouver,48.4135780334,-123.5305557251
2023-08-07 21:09:19 UTC,America/Vancouver,48.4507023467,-123.3394396947
2023-08-07 23:36:22 UTC,America/Vancouver,48.6510555556,-123.3949361111
2023-08-07 23:36:12 UTC,America/Vancouver,48.6510555556,-123.3949361111
2023-08-07 23:36:06 UTC,America/Vancouver,48.6510555556,-123.3949361111
2023-08-07 23:35:39 UTC,America/Vancouver,48.6492222222,-123.3930527778
2023-08-08 18:40:41 UTC,America/Vancouver,48.6490847997,-123.4496
2023-07-28 21:15:22 UTC,America/Vancouver,48.5653320997,-123.4661684997
2022-03-08 23:38:41 UTC,America/Vancouver,48.4592789712,-123.3333479909
2023-08-06 23:54:36 UTC,America/Vancouver,49.3200375,-124.5025473
2023-08-11 18:16:00 UTC,America/Vancouver,48.4630816667,-123.3685016667
2023-08-12 21:18:40 UTC,America/Vancouver,48.4645783333,-123.3740166667
2023-08-13 01:38:26 UTC,America/Vancouver,49.0386778333,-123.8861083333
2023-08-11 19:19:44 UTC,America/Vancouver,48.6508345731,-123.3945838362
2023-08-13 22:23:14 UTC,America/Vancouver,48.4701651562,-123.2983247191
2023-08-14 03:04:29 UTC,America/Vancouver,48.5646293954,-123.4694204852
2023-08-14 06:09:12 UTC,America/Vancouver,48.43693401,-123.3986037
2023-08-04 18:19:00 UTC,America/Vancouver,48.5639510502,-123.4689604771
2023-08-14 20:15:00 UTC,America/Vancouver,49.293398,-124.358011
2023-08-15 17:01:53 UTC,America/Vancouver,48.4527556419,-123.4348032251
2023-08-15 21:37:25 UTC,America/Vancouver,48.4936944444,-123.3884833333
2023-08-13 23:07:40 UTC,America/Vancouver,48.5642082997,-123.4691380997
2023-07-07 02:50:00 UTC,America/Vancouver,48.6897730861,-123.5415013353
2023-08-17 15:55:39 UTC,America/Vancouver,48.4079475702,-123.3563263807
2023-07-29 22:59:05 UTC,America/Vancouver,48.4246368406,-123.3697509764
2023-08-18 15:57:00 UTC,America/Vancouver,49.1109955967,-123.9221020674
2023-08-18 20:56:59 UTC,America/Vancouver,48.4484819722,-123.5230059722
2023-08-21 00:03:34 UTC,America/Vancouver,48.57378,-123.4405366667
2023-08-20 23:35:00 UTC,America/Vancouver,48.417538,-123.363029
2023-08-20 23:37:00 UTC,America/Vancouver,48.417034,-123.363594
2023-08-20 23:34:00 UTC,America/Vancouver,48.417538,-123.363029
2023-08-20 23:16:00 UTC,America/Vancouver,48.4178125829,-123.3648545456
2023-08-18 17:27:28 UTC,America/Vancouver,48.495839,-123.3703195
2023-08-19 17:59:00 UTC,America/Vancouver,48.4840944444,-123.3870861111
2023-08-20 01:27:11 UTC,America/Vancouver,48.5644581058,-123.4391960129
2023-08-20 18:13:00 UTC,America/Vancouver,48.373942083,-123.7472082712
2023-08-21 19:03:26 UTC,America/Vancouver,48.4672241211,-123.3707351685
2023-08-21 21:46:22 UTC,America/Vancouver,48.4428610959,-123.526703082
2023-08-19 19:54:17 UTC,America/Vancouver,48.5719207538,-123.3663875021
2023-08-22 01:02:52 UTC,America/Vancouver,48.4179805596,-123.3459496871
2023-08-20 17:54:00 UTC,America/Vancouver,48.6309892861,-123.4658084196
2023-08-20 20:17:00 UTC,America/Vancouver,48.5576041,-123.4387179
2023-08-22 17:30:17 UTC,America/Vancouver,48.3745374728,-123.7223595008
2023-08-22 23:04:47 UTC,America/Vancouver,48.4687716667,-123.3164366667
2018-07-10 21:08:00 UTC,America/Vancouver,48.5633342971,-123.4700525463
2018-07-10 20:20:00 UTC,America/Vancouver,48.5633342971,-123.4700525463
2018-07-10 20:47:00 UTC,America/Vancouver,48.5633342971,-123.4700525463
2023-08-23 01:20:00 UTC,America/Vancouver,48.4537391,-123.3956101
2023-08-23 02:10:52 UTC,America/Vancouver,48.4570869568,-123.3259487897
2023-08-23 18:42:00 UTC,America/Vancouver,48.5689734457,-123.3801168453
2023-08-23 19:46:02 UTC,America/Vancouver,48.4737972222,-123.3683166667
2023-08-24 20:29:31 UTC,America/Vancouver,48.4496283333,-123.3352883333
2023-08-24 20:27:02 UTC,America/Vancouver,48.4498333333,-123.33535
2023-08-24 19:51:35 UTC,America/Vancouver,48.4528116667,-123.33635
2023-08-24 19:31:28 UTC,America/Vancouver,48.4551416667,-123.33693
2023-08-24 19:22:26 UTC,America/Vancouver,48.4560866667,-123.339255
2023-08-24 19:18:20 UTC,America/Vancouver,48.4561466667,-123.33922
2023-08-24 19:15:37 UTC,America/Vancouver,48.45607,-123.3387216667
2023-08-24 18:43:54 UTC,America/Vancouver,48.4561783333,-123.338525
2023-08-24 18:45:59 UTC,America/Vancouver,48.4559033333,-123.3368533333
2023-08-24 17:15:00 UTC,America/Vancouver,48.5038637164,-123.4920672033
2023-08-24 17:20:00 UTC,America/Vancouver,48.5033105838,-123.491061283
2019-09-05 22:42:31 UTC,America/Vancouver,48.41795,-123.3422166667
2023-08-26 20:00:00 UTC,America/Vancouver,48.4431453184,-123.3280793303
2023-08-27 01:33:56 UTC,America/Vancouver,48.4410383333,-123.3202883333
2023-08-26 17:05:00 UTC,America/Vancouver,48.50404,-123.49308
2023-08-26 18:49:32 UTC,America/Vancouver,48.4138944444,-123.5207638889
2023-08-26 18:50:10 UTC,America/Vancouver,48.4198194444,-123.5176083333
2023-08-26 18:53:01 UTC,America/Vancouver,48.4198194444,-123.5176
2023-08-27 23:20:25 UTC,America/Vancouver,48.4448887362,-123.4065997974
2023-08-28 16:30:00 UTC,America/Vancouver,48.4927383785,-123.460555978
2023-08-25 22:45:15 UTC,America/Vancouver,48.4463383333,-123.4066383333
2023-04-29 17:41:43 UTC,America/Vancouver,48.4660033333,-123.375695
2023-08-30 21:15:22 UTC,America/Vancouver,49.1322631112,-123.9352571592
2023-08-31 21:12:44 UTC,America/Vancouver,48.4464202263,-123.4036691346
2023-08-31 23:38:38 UTC,America/Vancouver,48.41785251,-123.3423411546
2023-09-02 01:34:32 UTC,America/Vancouver,48.3470283333,-123.5636583333
2023-09-02 16:40:11 UTC,America/Vancouver,48.6726583333,-123.5447138889
2023-09-02 18:24:33 UTC,America/Vancouver,48.4407738102,-123.4634874339
2023-09-02 17:32:00 UTC,America/Vancouver,48.43482,-123.4063916667
2023-09-02 17:32:00 UTC,America/Vancouver,48.434825,-123.406415
2023-09-02 17:34:00 UTC,America/Vancouver,48.4347666667,-123.4059416667
2023-09-02 17:39:53 UTC,America/Vancouver,48.4448366667,-123.405595
2023-09-02 23:38:03 UTC,America/Vancouver,48.4396216667,-123.32985
2023-09-04 17:42:46 UTC,America/Vancouver,48.4714133333,-123.511725
2023-09-04 22:31:24 UTC,America/Vancouver,48.4458966667,-123.4003916667
2023-09-02 16:56:21 UTC,America/Vancouver,48.5068633333,-123.4031666667
2023-09-05 17:36:00 UTC,America/Vancouver,48.602391,-123.394623
2023-08-19 22:36:00 UTC,America/Vancouver,48.602443,-123.394725
2023-09-06 21:50:57 UTC,America/Vancouver,48.4615366667,-123.3217166667
2023-07-13 18:27:00 UTC,America/Vancouver,48.4700821169,-123.3864134228
2023-09-06 20:59:00 UTC,America/Vancouver,48.5020189842,-123.3582195179
2023-09-06 20:45:00 UTC,America/Vancouver,48.501685977,-123.3580490613
2023-09-06 20:26:00 UTC,America/Vancouver,48.5020177446,-123.3581407183
2023-09-06 20:26:00 UTC,America/Vancouver,48.5019030112,-123.3581205466
2023-09-06 20:12:00 UTC,America/Vancouver,48.5024067836,-123.3575625579
2023-08-24 16:58:00 UTC,America/Vancouver,48.4646055701,-123.37358415
2023-09-03 18:28:14 UTC,America/Vancouver,48.6464656705,-123.3986029142
2023-09-08 22:13:00 UTC,America/Vancouver,48.4114883333,-123.34382
2023-09-07 20:21:00 UTC,America/Vancouver,48.5651691582,-123.4722815813
2023-09-07 20:36:22 UTC,America/Vancouver,48.5649966667,-123.46913
2023-09-09 16:55:53 UTC,America/Vancouver,48.4841616667,-123.33812
2023-09-10 19:00:28 UTC,America/Vancouver,48.6465445997,-123.4377764997
2023-09-10 18:39:26 UTC,America/Vancouver,48.6465455613,-123.3986861379
2023-09-10 22:57:08 UTC,America/Vancouver,48.5644633333,-123.468795
2023-09-04 22:41:00 UTC,America/Vancouver,48.4174442837,-123.3420772478
2023-09-10 22:22:53 UTC,America/Vancouver,48.5335311889,-123.4398117064
2023-09-12 21:46:02 UTC,America/Vancouver,48.4890172995,-123.3323448524
2023-07-29 18:35:00 UTC,America/Vancouver,48.392696,-123.51966
2023-09-13 19:00:36 UTC,America/Vancouver,48.4614310507,-123.3690736816
2023-09-13 22:59:23 UTC,America/Vancouver,48.4727697794,-123.3769364816
2023-09-13 23:24:50 UTC,America/Vancouver,48.8614174548,-123.6271222998
2023-09-13 20:50:56 UTC,America/Vancouver,48.41388,-123.3479
2023-09-14 22:32:00 UTC,America/Vancouver,48.4648245409,-123.3146320819
2023-09-15 18:02:45 UTC,America/Vancouver,49.106941069,-122.7641346306
2023-09-15 20:37:26 UTC,America/Vancouver,48.4806194232,-123.3242035436
2023-09-15 21:54:37 UTC,America/Vancouver,48.4714668972,-123.3666123223
2023-09-11 22:22:33 UTC,America/Vancouver,48.4727777778,-123.3677777778
2023-09-08 21:17:47 UTC,America/Vancouver,48.4727777778,-123.3677777778
2023-09-16 15:46:19 UTC,America/Vancouver,50.0177074,-125.243867
2023-09-16 18:29:49 UTC,America/Vancouver,48.4690151424,-123.3180826922
2023-09-16 18:28:57 UTC,America/Vancouver,48.468776673,-123.3185487811
2023-09-15 21:12:00 UTC,America/Vancouver,48.4710757262,-123.3236306303
2023-09-15 23:57:24 UTC,America/Vancouver,48.449025,-123.336845
2023-09-16 20:30:08 UTC,America/Vancouver,48.5647416667,-123.4713583333
2023-09-16 22:08:44 UTC,America/Vancouver,48.4284143377,-123.3656444773
2023-09-16 22:49:25 UTC,America/Vancouver,48.4968633333,-123.37507
2023-09-17 18:32:21 UTC,America/Vancouver,48.4297534673,-123.3497265448
2023-09-11 17:44:55 UTC,America/Vancouver,48.565595,-123.4683616667
2023-09-07 20:43:59 UTC,America/Vancouver,48.4869274713,-123.2128799828
2023-09-17 19:24:00 UTC,America/Vancouver,48.4278361111,-123.3228416667
2023-09-18 04:00:06 UTC,America/Vancouver,48.478207911,-123.3233990148
2023-09-15 22:48:00 UTC,America/Vancouver,48.5952274183,-123.4170730435
2023-09-16 22:15:42 UTC,America/Vancouver,48.439645,-123.3299166667
2023-09-17 19:23:45 UTC,America/Vancouver,48.461082628,-123.3370343596
2023-09-20 16:45:47 UTC,America/Vancouver,48.6273570052,-123.4102244063
2023-07-25 20:14:00 UTC,America/Vancouver,48.613701,-123.442528
2023-07-28 20:39:00 UTC,America/Vancouver,48.559898,-123.465164
2023-07-26 19:18:00 UTC,America/Vancouver,48.500641,-123.537468
2023-07-28 20:53:00 UTC,America/Vancouver,48.559898,-123.465164
2023-09-22 18:46:31 UTC,America/Vancouver,48.4179294857,-123.342970168
2023-09-22 18:47:22 UTC,America/Vancouver,48.4184321,-123.342978
2023-09-22 18:47:45 UTC,America/Vancouver,48.4566383333,-123.304795
2023-09-22 21:12:09 UTC,America/Vancouver,48.424602772,-123.302127349
2023-09-22 21:11:07 UTC,America/Vancouver,48.4245671889,-123.3020643053
2023-09-22 22:35:39 UTC,America/Vancouver,48.4174533333,-123.3418966667
2018-05-03 16:43:00 UTC,America/Vancouver,48.5174094797,-123.4426551869
2023-09-28 19:48:03 UTC,America/Vancouver,48.4645890585,-123.3120138758
2023-09-29 20:09:37 UTC,America/Vancouver,48.4240511408,-123.3247289803
2023-09-29 21:06:07 UTC,America/Vancouver,48.4599588,-123.2890003
2023-09-29 22:16:51 UTC,America/Vancouver,48.320318363,-123.5601176357
2023-09-29 22:20:50 UTC,America/Vancouver,48.3172164887,-123.5639853468
2023-09-30 02:54:22 UTC,America/Vancouver,48.4805191222,-123.324239707
2023-09-29 22:48:07 UTC,America/Vancouver,48.6552133179,-123.4458473047
2023-09-30 18:54:59 UTC,America/Vancouver,48.4689078038,-123.3176810451
2023-09-28 16:34:53 UTC,America/Vancouver,48.4831883333,-123.3582833333
2023-09-29 17:14:55 UTC,America/Vancouver,49.2105389538,-123.9870207512
2023-10-01 21:26:04 UTC,America/Vancouver,48.4835586685,-123.3527604863
2023-09-27 15:54:50 UTC,America/Vancouver,48.494445,-123.3522416667
2023-10-01 20:39:00 UTC,America/Vancouver,48.4615346362,-123.2984577619
2023-09-27 21:48:59 UTC,America/Vancouver,48.4586616667,-123.323775
2023-10-01 21:43:03 UTC,America/Vancouver,48.4742,-123.42198
2023-10-01 19:19:48 UTC,America/Vancouver,48.4615383333,-123.3017716667
2023-10-03 17:30:50 UTC,America/Vancouver,48.4242466667,-123.3701633333
2023-06-24 22:56:00 UTC,America/Vancouver,48.5635765,-123.4706261
2023-10-01 20:29:01 UTC,America/Vancouver,48.4728246321,-123.3740532162
2023-10-04 23:00:00 UTC,America/Vancouver,48.4664375309,-123.3030123781
2023-10-04 13:33:14 UTC,America/Vancouver,48.5764133333,-123.3680033333
2023-10-05 21:47:00 UTC,America/Vancouver,48.4177781641,-123.3419428554
2023-10-04 20:31:50 UTC,America/Vancouver,48.5041666667,-123.4393166667
2023-10-06 19:19:00 UTC,America/Vancouver,48.429575,-123.42287
2023-10-05 00:20:01 UTC,America/Vancouver,48.4284143377,-123.3656444773
2023-10-05 00:19:26 UTC,America/Vancouver,48.4284143377,-123.3656444773
,America/Vancouver,48.5635765,-123.4706261
,America/Vancouver,48.5635765,-123.4706261
2023-09-17 20:25:29 UTC,America/Vancouver,49.1404515893,-123.8729204706
2023-10-04 18:46:08 UTC,America/Vancouver,48.4172620248,-123.3637442542
2023-09-14 19:27:19 UTC,America/Vancouver,48.4694787247,-123.3179291117
2023-10-07 21:13:19 UTC,America/Vancouver,48.450777,-123.382873
2023-09-28 19:36:04 UTC,America/Vancouver,49.1152528333,-123.9205633333
2023-10-11 22:29:41 UTC,America/Vancouver,48.464873,-123.314676
2023-10-11 22:57:25 UTC,America/Vancouver,48.4388214697,-123.3533197947
2023-10-11 19:47:54 UTC,America/Vancouver,49.2102491116,-123.9870185817
2023-10-12 22:50:58 UTC,America/Vancouver,48.6349,-123.4057616667
2023-10-12 22:47:58 UTC,America/Vancouver,48.6352216667,-123.40545
2023-10-12 21:12:00 UTC,America/Vancouver,48.4566856,-123.3260576
2023-09-22 21:20:13 UTC,America/Vancouver,48.5776729744,-123.3213441275
2023-09-13 18:53:29 UTC,America/Vancouver,48.4029435556,-123.7777699158
2023-10-15 18:58:05 UTC,America/Vancouver,48.450305,-123.3368216667
2023-10-15 18:55:19 UTC,America/Vancouver,48.4500414932,-123.3368025193
2023-10-04 22:03:16 UTC,America/Vancouver,48.4731092528,-123.3744623763
2023-10-18 23:04:31 UTC,America/Vancouver,48.44,-123.29293
2011-07-28 22:15:00 UTC,America/Vancouver,48.5618265769,-123.4410260409
2011-07-29 00:12:00 UTC,America/Vancouver,48.56180332,-123.4410127317
2023-10-19 22:07:22 UTC,America/Vancouver,48.4117,-123.5186083333
2023-10-21 21:00:00 UTC,America/Vancouver,48.4638152586,-123.3176303082
2023-10-21 20:45:34 UTC,America/Vancouver,48.5476083333,-123.4755383333
2023-10-22 20:04:43 UTC,America/Vancouver,48.4504883306,-123.4892607853
2023-10-22 18:41:00 UTC,America/Vancouver,48.4347783333,-123.4064583333
2023-10-22 18:40:00 UTC,America/Vancouver,48.43477,-123.4064133333
2023-10-22 18:42:00 UTC,America/Vancouver,48.4347833333,-123.40646
2023-10-22 21:36:06 UTC,America/Vancouver,48.529545,-123.45903
2023-10-22 22:23:37 UTC,America/Vancouver,48.48382,-123.3259583333
2023-10-27 21:55:14 UTC,America/Vancouver,48.4574611111,-123.5071166667
2023-10-28 16:47:25 UTC,America/Vancouver,48.66272,-123.4033966667
2023-10-22 20:36:01 UTC,America/Vancouver,48.4892533333,-123.301675
2023-10-29 23:03:48 UTC,America/Vancouver,48.46874397,-123.31834553
2023-10-21 19:45:19 UTC,America/Vancouver,48.49835939,-123.35672741
2023-09-11 17:57:00 UTC,America/Vancouver,48.4822948917,-123.547925745
2023-11-04 18:02:15 UTC,America/Vancouver,48.4631833333,-123.4876716667
,America/Vancouver,48.6876605851,-123.4140415862
,America/Vancouver,48.6887263116,-123.4104651958
2023-11-05 00:54:42 UTC,America/Vancouver,48.4613916667,-123.3609166667
2023-10-13 23:15:31 UTC,America/Vancouver,48.6625688815,-123.4250889346
2023-10-14 18:45:41 UTC,America/Vancouver,48.5120844363,-123.3795218915
2015-07-28 20:14:00 UTC,America/Vancouver,48.5648702636,-123.4702803444
2023-11-07 20:20:46 UTC,America/Vancouver,48.4456052445,-123.3153060012
2023-10-20 22:06:14 UTC,America/Vancouver,48.4687366667,-123.3179466667
2023-05-13 18:15:00 UTC,America/Vancouver,48.4596795574,-123.3254271956
2022-04-02 16:51:46 UTC,America/Vancouver,48.5123415748,-123.3786344858
2022-04-02 18:19:18 UTC,America/Vancouver,48.5120836167,-123.3785996744
2022-04-06 20:27:29 UTC,America/Vancouver,48.5634552693,-123.3671437849
2022-04-22 23:03:16 UTC,America/Vancouver,48.5143670698,-123.2987010023
2022-04-28 20:11:56 UTC,America/Vancouver,48.4509066888,-123.3142515411
2023-10-11 16:57:59 UTC,America/Vancouver,48.5660277778,-123.3679805556
2023-05-29 05:57:00 UTC,America/Vancouver,48.5637089222,-123.4687631065
2023-11-13 21:40:20 UTC,America/Vancouver,48.45635095,-123.37771795
2023-10-29 22:32:34 UTC,America/Vancouver,48.439225,-123.297355
2023-09-02 22:33:25 UTC,America/Vancouver,48.52365,-123.4109633333
2022-04-11 22:56:00 UTC,America/Vancouver,48.4738888,-123.3738888
2023-05-03 18:26:07 UTC,America/Vancouver,48.5185583333,-123.4739083333
2023-12-31 19:41:00 UTC,America/Vancouver,48.6457339722,-123.3941509722
2023-09-22 23:55:41 UTC,America/Vancouver,48.4253185143,-123.3701945096
2021-05-19 01:19:30 UTC,America/Vancouver,48.5321310213,-123.4581324086
2024-01-26 21:14:11 UTC,America/Vancouver,48.5730555556,-123.3669444444
2024-01-29 21:45:00 UTC,America/Vancouver,48.462986501,-123.3142061973
2024-01-30 23:01:00 UTC,America/Vancouver,48.4180160646,-123.3430659161
2024-01-30 22:58:00 UTC,America/Vancouver,48.4180160646,-123.3430659161
2024-01-30 23:01:33 UTC,America/Vancouver,48.4179837231,-123.3430504219
2024-01-30 22:59:23 UTC,America/Vancouver,48.4179833333,-123.3429633333
2024-01-30 22:59:08 UTC,America/Vancouver,48.4180116667,-123.34298
2023-08-12 19:26:00 UTC,America/Vancouver,48.5508124882,-123.2082663257
2023-06-23 21:36:00 UTC,America/Vancouver,48.4750866796,-123.3585456344
2024-02-04 23:29:34 UTC,America/Vancouver,48.4179750032,-123.3429416667
2024-02-04 21:25:00 UTC,America/Vancouver,48.4922960136,-123.4594932531
2024-02-06 22:19:46 UTC,America/Vancouver,48.4695466667,-123.3146583333
2023-09-25 21:50:42 UTC,America/Vancouver,48.4577636719,-123.3728256226
2024-02-13 22:00:49 UTC,America/Vancouver,48.4653665469,-123.3733601868
2024-02-16 21:25:43 UTC,America/Vancouver,48.5012383333,-123.4135366667
2024-02-22 23:51:25 UTC,America/Vancouver,48.4619133333,-123.3371716667
2024-02-26 22:14:43 UTC,America/Vancouver,48.4241866667,-123.3190216667
2023-07-16 14:07:10 UTC,America/Vancouver,48.4161051271,-123.3264198527
2024-03-02 20:57:01 UTC,America/Vancouver,48.4581541255,-123.3215012841
2024-03-02 21:00:09 UTC,America/Vancouver,48.4582431216,-123.3215574459
2024-03-02 20:57:33 UTC,America/Vancouver,48.4582635177,-123.3215242768
2024-03-02 21:25:55 UTC,America/Vancouver,48.4921116667,-123.3542633333
2024-03-02 22:49:46 UTC,America/Vancouver,48.41777,-123.3423533333
2024-03-07 22:41:10 UTC,America/Vancouver,48.4691889631,-123.3148354759
